stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
44.664941,0,6349,-63.496742,,,,,Caldwell Rd After Delta Dr (6349),0,6349,
44.660443,0,6348,-63.492539,,,,,Caldwell Rd At Civic 280 (6348),0,6348,
44.639648,0,6187,-63.626868,,,,,St Margarets Bay Rd After Ferndale Dr (6187),0,6187,
44.642317,0,6186,-63.707237,,,,,St Margarets Bay Rd After Governors Lake Dr (6186),0,6186,
44.637559,0,6185,-63.686813,,,,,St Margarets Bay Rd At Civic 1262 (6185),0,6185,
44.637632,0,6184,-63.686968,,,,,St Margarets Bay Rd Opposite Civic 1264 (6184),0,6184,
44.638693,0,6183,-63.629101,,,,,St Margarets Bay Rd Opposide Bakers Dr (6183),0,6183,
44.644247,0,6182,-63.708734,,,,,St Margarets Bay Rd  At Wilbert Devoe Cr (6182),0,6182,
44.637734,0,6181,-63.696884,,,,,St Margarets Bay Rd Before Raines Mill Rd (6181),0,6181,
44.637953,0,6180,-63.693811,,,,,St Margarets Bay Rd Before Raines Mill Rd (6180),0,6180,
44.591192,0,6908,-63.595672,,,,,Herring Cove Rd Opposite Bronson Ave (6908),0,6908,
44.634883,0,6189,-63.675029,,,,,St Margarets Bay Rd After Sheppards Run (6189),0,6189,
44.637933,0,6188,-63.688581,,,,,St Margarets Bay Rd After Lakeside Park Dr (6188),0,6188,
44.791395,0,7236,-63.702899,,,,,Millwood Dr After Beaver Bank Cross Rd (7236),0,7236,
44.791276,0,7237,-63.708719,,,,,Millwood Dr After Rafting Dr (7237),0,7237,
44.790013,0,7234,-63.700007,,,,,Millwood Dr Before Crossroads Ct (7234),0,7234,
44.792572,0,7235,-63.70753,,,,,Millwood Dr Opposite Jackladder Dr (7235),0,7235,
44.792867,0,7232,-63.706965,,,,,Millwood Dr Before Jackladder Dr (7232),0,7232,
44.782002,0,7233,-63.708342,,,,,Millwood Dr After Sackville Dr (7233),0,7233,
44.79288,0,7230,-63.704581,,,,,Millwood Dr After Rossing Dr (7230),0,7230,
44.784373,0,7231,-63.709416,,,,,Millwood Dr After Bianca Ct (7231),0,7231,
44.790267,0,7238,-63.696286,,,,,Millwood Dr At Wagner Dr (7238),0,7238,
44.786546,0,7239,-63.709492,,,,,Millwood Dr After Canting Dr (7239),0,7239,
44.698155,0,6239,-63.660918,,,,,Bedford Hwy Before Larry Uteck Blvd (6239),0,6239,
44.732651,0,6238,-63.656149,,,,,Bedford Hwy After Dartmouth Rd (6238),0,6238,
44.718451,0,6235,-63.674428,,,,,Bedford Hwy After Convoy Run (6235),0,6235,
44.696049,0,6234,-63.660848,,,,,Bedford Hwy After Shaunslieve Dr (6234),0,6234,
44.731308,0,6237,-63.659168,,,,,Bedford Hwy Before Dartmouth Rd (6237),0,6237,
44.732635,0,6236,-63.656496,,,,,Bedford Hwy Before Dartmouth Rd (6236),0,6236,
44.722915,0,6231,-63.709736,,,,,Bluewater Rd Before Topsail Ct (6231),0,6231,
44.710905,0,6230,-63.67121,,,,,Bedford Hwy After Southgate Dr (6230),0,6230,
44.692499,0,6233,-63.660468,,,,,Bedford Hwy At Lodge Dr (6233),0,6233,
44.708104,0,6232,-63.666217,,,,,Bedford Hwy Before Millview Ave (6232),0,6232,
44.742535,0,7001,-63.468155,,,,,Johnson Rd After Clarence St (7001),0,7001,
44.739292,0,7000,-63.46498,,,,,Johnson Rd Before North Preston Rd (7000),0,7000,
44.740524,0,7003,-63.466405,,,,,Johnson Rd At Civic 60 (7003),0,7003,
44.79475,0,7302,-63.721995,,,,,Sackville Dr After Wilson Lake Dr  (7302),0,7302,
44.756741,0,7303,-63.667895,,,,,Sackville Dr After Hillcrest Ave (7303),0,7303,
44.782711,0,7300,-63.711402,,,,,Sackville Dr After Lucasville Rd (7300),0,7300,
44.781418,0,7301,-63.707638,,,,,Sackville Dr After Millwood Dr (7301),0,7301,
44.781541,0,7306,-63.700926,,,,,Sackville Dr After Sharon Dr (7306),0,7306,
44.78035,0,7307,-63.699359,,,,,Sackville Dr After Stanley St (7307),0,7307,
44.763116,0,7304,-63.674735,,,,,Sackville Dr After Oakdale Dr (7304),0,7304,
44.767421,0,7305,-63.684158,,,,,Sackville Dr After Sackville Cross Rd (7305),0,7305,
44.645486,0,7005,-63.627343,,,,,Joseph Howe Dr Before Ascot Ave (7005),0,7005,
44.795635,0,7308,-63.728219,,,,,Sackville Dr After Hamilton Dr (7308),0,7308,
44.768581,0,7309,-63.686632,,,,,Sackville Dr At Civic 614 (7309),0,7309,
44.688858,0,8868,-63.504547,,,,,Cranberry Cr Before Mt Edward Rd (8868),0,8868,
44.699208,0,8869,-63.662174,,,,,Larry Uteck Blvd Before Bedford Hwy (8869),0,8869,
44.643562,0,7007,-63.62345,,,,,Joseph Howe Dr Before Lexington Ave (7007),0,7007,
44.663046,0,7045,-63.620142,,,,,Kempt Rd After Lady Hammond Rd (7045),0,7045,
44.672902,0,7047,-63.61112,,,,,Kencrest Ave Before Newbery St (7047),0,7047,
44.662041,0,7046,-63.613287,,,,,Kempt Rd After Commission St (7046),0,7046,
44.659927,0,7041,-63.605254,,,,,Kempt Rd After Livingstone St (7041),0,7041,
44.677248,0,7040,-63.531805,,,,,Valleyfield Rd After Lawson Ave (7040),0,7040,
44.661028,0,7043,-63.608681,,,,,Kempt Rd Opposite Colombus St (7043),0,7043,
44.661648,0,7042,-63.615641,,,,,Kempt Rd Before Hood St (7042),0,7042,
44.673415,0,7049,-63.614543,,,,,Kencrest Ave After Novalea Dr (7049),0,7049,
44.673316,0,7048,-63.613092,,,,,Kencrest Ave At Newbery St (7048),0,7048,
44.703815,0,8608,-63.597895,,,,,Wright Ave After Fielding Ave (8608),0,8608,
44.698751,0,8609,-63.603741,,,,,Wright Ave After Windmill Rd (8609),0,8609,
44.715207,0,6989,-63.604107,,,,,Joseph Zatzman Dr Before Topple Dr (6989),0,6989,
44.713721,0,6988,-63.601433,,,,,Joseph Zatzman Dr After Simmonds Dr (6988),0,6988,
44.71203,0,6987,-63.600292,,,,,Joseph Zatzman Dr After Akerley Blvd (6987),0,6987,
44.681711,0,8603,-63.527665,,,,,Woodlawn Rd After Spikenard St (8603),0,8603,
44.656894,0,6985,-63.62959,,,,,Joseph Howe Dr Before Scot St (6985),0,6985,
44.65825,0,6984,-63.629022,,,,,Joseph Howe Dr Before Dutch Village Rd (6984),0,6984,
44.652454,0,8606,-63.577537,,,,,Upper Water St Before Cogswell St (8606),0,8606,
44.658378,0,6982,-63.629149,,,,,Joseph Howe Dr After Dutch Village Rd (6982),0,6982,
44.65272,0,6981,-63.630226,,,,,Joseph Howe Dr Before Bayers Rd (6981),0,6981,
44.651451,0,6980,-63.63045,,,,,Joseph Howe Dr After Abbott Dr (6980),0,6980,
44.881889,0,8738,-63.70136,,,,,Beaver Bank Rd At Civic 2438 (8738),0,8738,
44.879465,0,8739,-63.699525,,,,,Beaver Bank Rd Before West Ave (8739),0,8739,
44.89098,0,8736,-63.705302,,,,,Beaver Bank Rd Opposite Civic 2661 (8736),0,8736,
44.886433,0,8737,-63.703886,,,,,Beaver Bank Rd After Gilby Cr (8737),0,8737,
44.903683,0,8734,-63.709809,,,,,Scotia Terr Before Beaver Bank Rd (8734),0,8734,
44.898024,0,8735,-63.707901,,,,,Beaver Bank Rd At Civic 2846 (8735),0,8735,
44.891044,0,8732,-63.705275,,,,,Beaver Bank Rd At Civic 2661 (8732),0,8732,
44.898163,0,8733,-63.707951,,,,,Beaver Bank Rd Opposite Civic 2846 (8733),0,8733,
44.882092,0,8730,-63.701474,,,,,Beaver Bank Rd At Civic 2443 (8730),0,8730,
44.887135,0,8731,-63.704026,,,,,Beaver Bank Rd After Gilby Cr (8731),0,8731,
44.672025,0,8040,-63.52189,,,,,Portland St After Jersey Dr (8040),0,8040,
44.672127,0,8041,-63.523839,,,,,Portland St After Jersey Dr (8041),0,8041,
44.667422,0,8042,-63.548746,,,,,Portland St After Lakefront Rd (8042),0,8042,
44.668043,0,8043,-63.553658,,,,,Portland St After Maynard St (8043),0,8043,
44.684602,0,8512,-63.598563,,,,,Windmill Rd Before Nootka Ave (8512),0,8512,
44.67108,0,8045,-63.529311,,,,,Portland St After Settle St (8045),0,8045,
44.671511,0,8046,-63.517504,,,,,Portland St After Portland Estates Blvd (8046),0,8046,
44.672014,0,8047,-63.519047,,,,,Portland St After Spring Ave (8047),0,8047,
44.727428,0,8048,-63.41912,,,,,Upper Partridge River Rd After Brooks Dr (8048),0,8048,
44.727434,0,8049,-63.418984,,,,,Upper Partridge River Rd Before Brooks Dr (8049),0,8049,
44.691154,0,8518,-63.599903,,,,,Windmill Rd At Civic 520 (8518),0,8518,
44.693423,0,8519,-63.600411,,,,,Windmill Rd Before Victoria Rd (8519),0,8519,
44.674511,0,8286,-63.558855,,,,,Sinclair St After Highwood St (8286),0,8286,
44.677043,0,8287,-63.542706,,,,,Somerset St Before Centre St (8287),0,8287,
44.674466,0,8284,-63.558841,,,,,Sinclair St Before Highwood St (8284),0,8284,
44.677976,0,8285,-63.555343,,,,,Sinclair St After Prince Albert Rd (8285),0,8285,
44.745717,0,8282,-63.467065,,,,,Simmonds Rd At Community Centre (8282),0,8282,
44.746218,0,8280,-63.465123,,,,,Simmonds Rd After North Preston Rd (8280),0,8280,
44.74622,0,8281,-63.465001,,,,,Simmonds Rd Before North Preston Rd (8281),0,8281,
44.675263,0,8288,-63.544608,,,,,Somerset St Before Glenwood Ave (8288),0,8288,
44.675026,0,8289,-63.544842,,,,,Somerset St Before Berkley Brae (8289),0,8289,
44.612147,0,6509,-63.491655,,,,,Cow Bay Rd Opposite Disciples Way (6509),0,6509,
44.650878,0,6508,-63.586128,,,,,Cornwallis St Before North Park St (6508),0,6508,
44.652506,0,6503,-63.583758,,,,,Cornwallis St After Gottingen St (6503),0,6503,
44.652218,0,6502,-63.584308,,,,,Cornwallis St After Gottingen St (6502),0,6502,
44.653233,0,6501,-63.582726,,,,,Cornwallis St After Brunswick St (6501),0,6501,
44.652672,0,6500,-63.61574,,,,,Connaught Ave Before Bayers Rd (6500),0,6500,
44.653259,0,6507,-63.582469,,,,,Cornwallis St Before Brunswick St (6507),0,6507,
44.650967,0,6506,-63.586216,,,,,Cornwallis St Before Bauer St (6506),0,6506,
44.643948,0,6505,-63.67464,,,,,Horseshoe Lake Dr At Civic 59 (6505),0,6505,
44.651596,0,6504,-63.585284,,,,,Cornwallis St Before Maynard St (6504),0,6504,
44.701672,0,8462,-63.548284,,,,,Waverley Rd After Mountbatten Ave (8462),0,8462,
44.719148,0,8463,-63.545461,,,,,Waverley Rd Before Applewood Ln (8463),0,8463,
44.686319,0,8460,-63.547233,,,,,Braemar Dr After Braeside Ct (8460),0,8460,
44.74097,0,8461,-63.557202,,,,,Waverley Rd Before Civic 1053 (8461),0,8461,
44.691407,0,8466,-63.546132,,,,,Waverley Rd After Creelman Dr (8466),0,8466,
44.738523,0,8467,-63.554669,,,,,Waverley Rd After Spider Lake Rd (8467),0,8467,
44.728721,0,8464,-63.5453,,,,,Waverley Rd At Lake Charles Dr (8464),0,8464,
44.698212,0,8465,-63.547684,,,,,Waverley Rd Before Montebello Dr (8465),0,8465,
44.696002,0,8468,-63.547473,,,,,Waverley Rd Before Ellis Ct (8468),0,8468,
44.73109,0,8469,-63.549432,,,,,Waverley Rd Opposite Civic 867 (8469),0,8469,
44.660007,0,8192,-63.602711,,,,,Robie St After Young St (8192),0,8192,
44.758152,0,6436,-63.661239,,,,,Cobequid Rd After Zinck Ave (6436),0,6436,
44.756248,0,6435,-63.662032,,,,,Cobequid Rd After Hillside Ave (6435),0,6435,
44.758542,0,6434,-63.660729,,,,,Cobequid Rd After Freer Ln (6434),0,6434,
44.754823,0,6433,-63.662093,,,,,Cobequid Rd After Park Ave (6433),0,6433,
44.661677,0,8197,-63.605234,,,,,Robie St Before Stairs St (8197),0,8197,
44.764895,0,6431,-63.64928,,,,,Cobequid Rd After Maple Grove Dr (6431),0,6431,
44.767028,0,6430,-63.64656,,,,,Cobequid Rd After McIntyre Ln (6430),0,6430,
44.75,0,8199,-63.640805,,,,,Damascus Rd After Verdi Dr (8199),0,8199,
44.761798,0,6439,-63.652431,,,,,Cobequid Rd After Judy Anne Ct (6439),0,6439,
44.760203,0,6438,-63.659326,,,,,Cobequid Rd Before Glendale Dr (6438),0,6438,
44.6257,0,6891,-63.616834,,,,,Herring Cove Rd Before Highfield St (6891),0,6891,
44.779569,0,6758,-63.684136,,,,,Glendale Dr At Rankin Dr (6758),0,6758,
44.656803,0,6759,-63.648275,,,,,Glenforest Dr After Willett St (6759),0,6759,
44.765988,0,6752,-63.664259,,,,,Glendale Dr Before McGee Dr (6752),0,6752,
44.777309,0,6753,-63.679026,,,,,Glendale Dr Before Metropolitan Ave (6753),0,6753,
44.760136,0,6750,-63.660404,,,,,Glendale Dr Before Cobequid Rd (6750),0,6750,
44.773085,0,6751,-63.675551,,,,,Glendale Dr Before McDougall Ave (6751),0,6751,
44.770031,0,6756,-63.671979,,,,,Glendale Dr Before Pinehill Dr (6756),0,6756,
44.778281,0,6757,-63.680854,,,,,Glendale Dr Before Riverside Dr (6757),0,6757,
44.77598,0,6754,-63.676975,,,,,Glendale Dr Before Metropolitan Ave (6754),0,6754,
44.782148,0,6755,-63.690837,,,,,Glendale Dr Before Old Beaver Bank Rd (6755),0,6755,
44.672321,0,7176,-63.652366,,,,,Flamingo Dr Before Swallow St (7176),0,7176,
44.655825,0,7171,-63.642717,,,,,Main Ave Before Homeward Ave (7171),0,7171,
44.657095,0,7170,-63.639854,,,,,Main Ave Before Gebhardt St (7170),0,7170,
44.603395,0,6897,-63.611479,,,,,Herring Cove Rd Before Greystone Dr (6897),0,6897,
44.57699,0,6896,-63.576238,,,,,Herring Cove Rd Before Glen Baker Dr (6896),0,6896,
44.691179,0,6925,-63.583918,,,,,Highfield Park Dr At Civic 10 (6925),0,6925,
44.689608,0,6924,-63.585797,,,,,Highfield Park Dr Before True North Cr (6924),0,6924,
44.612041,0,7463,-63.494848,,,,,Main Rd After Silvers Ln (7463),0,7463,
44.67041,0,7428,-63.675947,,,,,Parkland Dr After Farnham Gate Rd (7428),0,7428,
44.68747,0,6926,-63.590564,,,,,Highfield Park Dr At Civic 68 (6926),0,6926,
44.782105,0,7221,-63.7084,,,,,Millwood Dr Before Sackville Dr (7221),0,7221,
44.788866,0,7220,-63.709272,,,,,Millwood Dr Before Lumberman Dr (7220),0,7220,
44.79033,0,7223,-63.709458,,,,,Millwood Dr After Rafting Dr (7223),0,7223,
44.790319,0,7222,-63.693063,,,,,Millwood Dr After Beaver Bank Rd (7222),0,7222,
44.787363,0,7225,-63.709416,,,,,Millwood Dr At Civic 65 (7225),0,7225,
44.789914,0,7224,-63.700152,,,,,Millwood Dr After Crossroads Ct (7224),0,7224,
44.790331,0,7227,-63.695568,,,,,Millwood Dr Before Wagner Dr (7227),0,7227,
44.7844,0,7226,-63.709388,,,,,Millwood Dr After Kindling Cr (7226),0,7226,
44.790242,0,7229,-63.693362,,,,,Millwood Dr Before Beaver Bank Rd (7229),0,7229,
44.791448,0,7228,-63.703087,,,,,Millwood Dr Before Beaver Bank Cross Rd (7228),0,7228,
44.68628,0,6248,-63.659339,,,,,Bedford Hwy At Dakin Dr (6248),0,6248,
44.727057,0,6249,-63.66582,,,,,Bedford Hwy Before Spring St (6249),0,6249,
44.718763,0,6240,-63.674211,,,,,Bedford Hwy Before Holland Ave (6240),0,6240,
44.712883,0,6241,-63.675355,,,,,Bedford Hwy Before Nelsons Landing Blvd (6241),0,6241,
44.688283,0,6242,-63.65923,,,,,Bedford Hwy At Tall Trees Ln (6242),0,6242,
44.740672,0,6243,-63.654797,,,,,Bedford Hwy At Civic 1743 (6243),0,6243,
44.722541,0,6244,-63.670677,,,,,Bedford Hwy Before Sullivans Hill (6244),0,6244,
44.737622,0,6245,-63.654398,,,,,Bedford Hwy After River Ln (6245),0,6245,
44.681187,0,6246,-63.658468,,,,,Bedford Hwy After Kearney Lake Rd (6246),0,6246,
44.687286,0,6247,-63.659045,,,,,Bedford Hwy After Cresthaven Dr (6247),0,6247,
44.722024,0,8871,-63.698831,,,,,Innovation Dr At Civic 200 (8871),0,8871,
44.722157,0,8870,-63.698733,,,,,Innovation Dr Opposite Civic 200 (8870),0,8870,
44.699783,0,8873,-63.668247,,,,,Larry Uteck Blvd Before Jacob Lane (8873),0,8873,
44.697968,0,8872,-63.255962,,,,,Hwy 207 After Pasture Rd (8872),0,8872,
44.795264,0,7319,-63.725471,,,,,Sackville Dr Before Lively Rd (7319),0,7319,
44.773878,0,7318,-63.693083,,,,,Sackville Dr At Civic 791 (7318),0,7318,
44.700821,0,8877,-63.684327,,,,,Larry Uteck Blvd Before Nine Mile Dr (8877),0,8877,
44.700848,0,8876,-63.679302,,,,,Larry Uteck Blvd After Southgate Dr (8876),0,8876,
44.777199,0,7315,-63.696937,,,,,Sackville Dr Before Beaver Bank Connector (7315),0,7315,
44.781729,0,7314,-63.703992,,,,,Sackville Dr Before Beaver Bank Cross Rd (7314),0,7314,
44.795706,0,7317,-63.728221,,,,,Sackville Dr Before Hamilton Dr (7317),0,7317,
44.795307,0,7316,-63.726116,,,,,Sackville Dr After Lively Rd (7316),0,7316,
44.767633,0,7311,-63.684282,,,,,Sackville Dr Before Sackville Cross Rd (7311),0,7311,
44.768729,0,7310,-63.686744,,,,,Sackville Dr Opposite Civic 614 (7310),0,7310,
44.760811,0,7313,-63.672489,,,,,Sackville Dr Before Armoyan Dr (7313),0,7313,
44.765413,0,7312,-63.679965,,,,,Sackville Dr At Civic 475 (7312),0,7312,
44.615649,0,6905,-63.615038,,,,,Herring Cove Rd After Williams Lake Rd (6905),0,6905,
44.661031,0,8163,-63.748753,,,,,Richard St After Charles Rd (8163),0,8163,
44.684334,0,8162,-63.531604,,,,,Raymoor Dr Before Main St (8162),0,8162,
44.685599,0,8161,-63.533318,,,,,Raymoor Dr At Civic 22 (8161),0,8161,
44.68806,0,7030,-63.682961,,,,,Kearney Lake Rd Before Hamshaw Dr (7030),0,7030,
44.875627,0,9015,-63.52531,,,,,Barnes Dr Opposite Civic 675 (9015),0,9015,
44.722904,0,7032,-63.730309,,,,,Larry Uteck Blvd After Hammonds Plains Rd (7032),0,7032,
44.723038,0,7033,-63.73038,,,,,Larry Uteck Blvd Before Hammonds Plains Rd (7033),0,7033,
44.673779,0,7034,-63.530171,,,,,Valleyfield Rd After Woodlawn Rd (7034),0,7034,
44.674094,0,7035,-63.530516,,,,,Valleyfield Rd Before Hilton Dr (7035),0,7035,
44.873441,0,9012,-63.527469,,,,,Barnes Dr Before Baldwin Dr (9012),0,9012,
44.675851,0,7037,-63.531205,,,,,Valleyfield Rd Before Skeena Ln (7037),0,7037,
44.678872,0,7038,-63.533947,,,,,Valleyfield Rd Before Spikenard St (7038),0,7038,
44.677899,0,7039,-63.5328,,,,,Valleyfield Rd Before Virginia Ave (7039),0,7039,
44.634057,0,6970,-63.577221,,,,,Inglis St Before Tower Rd (6970),0,6970,
44.653385,0,6318,-63.735603,,,,,Brentwood Ave After Eisener St (6318),0,6318,
44.680577,0,7148,-63.508416,,,,,Lucien Dr After Whynette Pl (7148),0,7148,
44.695383,0,7149,-63.587622,,,,,MacDonald Ave At Civic 65 (7149),0,7149,
44.636735,0,7144,-63.589782,,,,,Lemarchant St Before University Ave (7144),0,7144,
44.667517,0,7145,-63.57839,,,,,Windmill Rd Before Mott St (7145),0,7145,
44.701544,0,7146,-63.537432,,,,,Lexington Ave At Walnut Hall (7146),0,7146,
44.612685,0,7147,-63.48798,,,,,Hornes Rd After Cow Bay Rd (7147),0,7147,
44.603507,0,7140,-63.627,,,,,Leiblin Dr After Carnation Cr (7140),0,7140,
44.601876,0,7141,-63.628966,,,,,Leiblin Dr After Elmdale Cr (7141),0,7141,
44.598729,0,7142,-63.63276,,,,,Leiblin Dr Opposite Guildwood Cr (7142),0,7142,
44.595322,0,7143,-63.636655,,,,,Leiblin Dr Before Juniper Cr (7143),0,7143,
44.879692,0,8729,-63.699644,,,,,Beaver Bank Rd At Civic 2409 (8729),0,8729,
44.873269,0,8728,-63.697161,,,,,Beaver Bank Rd Opposite Chesapeake Rd (8728),0,8728,
44.837211,0,8721,-63.679216,,,,,Beaver Bank Rd Before Pinehurst Way (8721),0,8721,
44.833277,0,8720,-63.68143,,,,,Beaver Bank Rd Before Trinity Ln (8720),0,8720,
44.849226,0,8723,-63.685341,,,,,Beaver Bank Rd After Kinsac Rd (8723),0,8723,
44.844646,0,8722,-63.684828,,,,,Beaver Bank Rd After Rosley Rd (8722),0,8722,
44.858484,0,8725,-63.68616,,,,,Beaver Bank Rd After Castor Ln (8725),0,8725,
44.854265,0,8724,-63.684282,,,,,Beaver Bank Rd Before Lakeridge Dr (8724),0,8724,
44.871272,0,8727,-63.695413,,,,,Beaver Bank Rd At Civic 2155 (8727),0,8727,
44.868632,0,8726,-63.692808,,,,,Beaver Bank Rd At Davis Dr (8726),0,8726,
44.667723,0,8053,-63.550637,,,,,Portland St Before Rodney Rd (8053),0,8053,
44.668211,0,8052,-63.554148,,,,,Portland St Before Old Ferry Rd (8052),0,8052,
44.668633,0,8051,-63.559542,,,,,Portland St After Pleasant St (8051),0,8051,
44.650838,0,8502,-63.644003,,,,,Willett St After Frederick Ave (8502),0,8502,
44.66784,0,8057,-63.562585,,,,,Portland St Before Canal St (8057),0,8057,
44.716338,0,8056,-63.716121,,,,,Bluewater Rd Before Larry Uteck Blvd (8056),0,8056,
44.671094,0,8055,-63.528433,,,,,Portland St Opposite Settle St (8055),0,8055,
44.698148,0,8054,-63.567061,,,,,Lamont Terrace Before Lemlair Row (8054),0,8054,
44.676097,0,8509,-63.590635,,,,,Windmill Rd After Albro Lake Rd (8509),0,8509,
44.703711,0,8508,-63.612394,,,,,Windmill Rd After Akerley Blvd (8508),0,8508,
44.667452,0,8059,-63.548841,,,,,Portland St Before Lakefront Rd (8059),0,8059,
44.669089,0,8058,-63.55762,,,,,Portland St Before James St (8058),0,8058,
44.634767,0,8291,-63.592483,,,,,South St Before Studley Ave (8291),0,8291,
44.676979,0,8290,-63.54267,,,,,Somerset St Before Penhorn Dr (8290),0,8290,
44.639745,0,8293,-63.571706,,,,,South St Before Barrington St (8293),0,8293,
44.672901,0,6535,-63.564644,,,,,Crichton Ave Before Dahlia St (6535),0,6535,
44.681178,0,6532,-63.56193,,,,,Crichton Ave After Hillside Ave (6532),0,6532,
44.724704,0,6533,-63.708293,,,,,Bluewater Rd After Topsail Ct (6533),0,6533,
44.678023,0,6530,-63.563956,,,,,Crichton Ave After Oakdale Cr (6530),0,6530,
44.678631,0,6531,-63.564204,,,,,Crichton Ave After Lakeview Ave (6531),0,6531,
44.639108,0,8299,-63.574419,,,,,South St Before Queen St (8299),0,8299,
44.637272,0,8298,-63.581767,,,,,South St Before I.W.K Hospital (8298),0,8298,
44.699146,0,8240,-63.585006,,,,,Ronald Smith Ave After Burnside Dr (8240),0,8240,
44.671367,0,6538,-63.56411,,,,,Crichton Ave After Ochterloney St (6538),0,6538,
44.686414,0,6539,-63.583611,,,,,Crystal Dr Before Franklyn Ct (6539),0,6539,
44.64575,0,7498,-63.543343,,,,,Pleasant St Before Shirley St (7498),0,7498,
44.647241,0,7499,-63.544745,,,,,Pleasant St Before Hwy 111 (7499),0,7499,
44.645983,0,7492,-63.543373,,,,,Pleasant St Before Irving St (7492),0,7492,
44.66673,0,7493,-63.556774,,,,,Pleasant St Before Linden Lea (7493),0,7493,
44.625419,0,7490,-63.513403,,,,,Main Rd Before Hines Rd (7490),0,7490,
44.623292,0,7491,-63.509827,,,,,Main Rd Before Howard Ave (7491),0,7491,
44.662903,0,7496,-63.553665,,,,,Pleasant St Before Newcastle St (7496),0,7496,
44.612026,0,7497,-63.494939,,,,,Main Rd At Civic 1491 (7497),0,7497,
44.621652,0,7494,-63.507764,,,,,Main Rd After Morris Ave (7494),0,7494,
44.614344,0,7495,-63.497276,,,,,Main Rd Before Myers Ln (7495),0,7495,
44.675245,0,8615,-63.585699,,,,,Wyse Rd Before Russell St (8615),0,8615,
44.673292,0,8617,-63.583188,,,,,Wyse Rd Before Jamieson St (8617),0,8617,
44.671614,0,8616,-63.58011,,,,,Wyse Rd Before Boland Rd (8616),0,8616,
44.700158,0,8611,-63.601862,,,,,Wright Ave Opposite McCurdy Ave (8611),0,8611,
44.704043,0,8610,-63.597551,,,,,Wright Ave Before Fielding Ave (8610),0,8610,
44.672478,0,8612,-63.5819,,,,,Wyse Rd After Boland Rd (8612),0,8612,
44.655354,0,8245,-63.632908,,,,,Rosedale Ave After Dutch Village Rd (8245),0,8245,
44.676277,0,8619,-63.587137,,,,,Wyse Rd Before Albro Lake Rd (8619),0,8619,
44.673829,0,8618,-63.583862,,,,,Wyse Rd After Jamieson St (8618),0,8618,
44.678891,0,8479,-63.671409,,,,,Wedgewood Ave Before Beechwood Terr (8479),0,8479,
44.681408,0,8478,-63.672019,,,,,Wedgewood Ave After Edward Laurie Dr (8478),0,8478,
44.723191,0,8474,-63.542815,,,,,Waverley Rd After Craigburn Dr (8474),0,8474,
44.721542,0,8477,-63.543976,,,,,Waverley Rd After Rocklin Dr (8477),0,8477,
44.714903,0,8476,-63.545476,,,,,Waverley Rd At Civic 408 (8476),0,8476,
44.710719,0,8471,-63.54733,,,,,Waverley Rd Before Hemlock St (8471),0,8471,
44.740908,0,8470,-63.55725,,,,,Waverley Rd Opposite Civic 1053 (8470),0,8470,
44.722069,0,8473,-63.543761,,,,,Waverley Rd After Craigburn Dr (8473),0,8473,
44.718002,0,8472,-63.545227,,,,,Waverley Rd After Garden Ct (8472),0,8472,
44.649253,0,6402,-63.600469,,,,,Chebucto Rd After Dublin St (6402),0,6402,
44.645991,0,6403,-63.610691,,,,,Chebucto Rd Before Benjamin Green Dr (6403),0,6403,
44.650016,0,6400,-63.597163,,,,,Chebucto Rd After Saint Matthias St (6400),0,6400,
44.649344,0,6401,-63.599794,,,,,Chebucto Rd Before Dublin St (6401),0,6401,
44.647903,0,6406,-63.605721,,,,,Chebucto Rd Before Elm St (6406),0,6406,
44.646631,0,6407,-63.608487,,,,,Chebucto Rd Before Newton Ave (6407),0,6407,
44.647603,0,6404,-63.607293,,,,,Chebucto Rd Before Connaught Ave (6404),0,6404,
44.648173,0,6405,-63.604897,,,,,Chebucto Rd Before Connolly St (6405),0,6405,
44.640721,0,8185,-63.586908,,,,,Robie St After Spring Garden Rd (8185),0,8185,
44.647932,0,8184,-63.590661,,,,,Robie St After Quinpool Rd (8184),0,8184,
44.644495,0,6408,-63.617443,,,,,Chebucto Rd Before Philip St (6408),0,6408,
44.639726,0,8186,-63.586655,,,,,Robie St After Coburg Rd (8186),0,8186,
44.654875,0,8181,-63.595067,,,,,Robie St After North St (8181),0,8181,
44.646051,0,8183,-63.589875,,,,,Robie St After Pepperell St (8183),0,8183,
44.656036,0,8182,-63.596827,,,,,Robie St After May St (8182),0,8182,
44.714348,0,6589,-63.712402,,,,,Broad St After Larry Uteck Blvd (6589),0,6589,
44.779713,0,6745,-63.684705,,,,,Glendale Dr After Rankin Dr (6745),0,6745,
44.769918,0,6744,-63.672083,,,,,Glendale Dr After Pinehill Dr (6744),0,6744,
44.781401,0,6747,-63.689215,,,,,Glendale Dr After Smokey Dr (6747),0,6747,
44.778534,0,6746,-63.6813,,,,,Glendale Dr After Riverside Dr (6746),0,6746,
44.764997,0,6741,-63.66351,,,,,Glendale Dr Before McGee Dr (6741),0,6741,
44.772933,0,6740,-63.675369,,,,,Glendale Dr After McDougall Ave (6740),0,6740,
44.777486,0,6743,-63.679262,,,,,Glendale Dr After Metropolitan Ave (6743),0,6743,
